student_course_year_semester_week_intervention,student_course_year_semester_week,student_id,reason_id,intervention_id,intervention_current_status,intervention_assignee,week_date_beginning,date_closed,intervention_age,current_week
46150_1071299_2016_S1C_01_I40,46150_1071299_2016_S1C_01,46150,R09,I40,Closed,anahi simpson,"Monday, 29 February 2016","Sunday, 13 March 2016",13,
46160_1075329_2016_S1C_01_I30,46160_1075329_2016_S1C_01,46160,R09,I30,Closed,zoe duran,"Monday, 29 February 2016","Monday, 4 April 2016",35,
46160_1075329_2016_S1C_01_I31,46160_1075329_2016_S1C_01,46160,R09,I31,Closed,rivka tucker,"Monday, 29 February 2016","Saturday, 19 March 2016",19,
46160_1075329_2016_S1C_01_I32,46160_1075329_2016_S1C_01,46160,R09,I32,Open,arianna emerson,"Monday, 29 February 2016",,35,
46160_1075329_2016_S1C_01_I40,46160_1075329_2016_S1C_01,46160,R09,I40,Closed,valeria ayers,"Monday, 29 February 2016","Thursday, 17 March 2016",17,
46160_295143_2016_S1C_01_I33,46160_295143_2016_S1C_01,46160,R36,I33,Closed,memphis blake,"Monday, 29 February 2016","Monday, 21 March 2016",21,
46164_1315930_2016_S1C_01_I30,46164_1315930_2016_S1C_01,46164,R09,I30,Closed,amiya richmond,"Monday, 29 February 2016","Wednesday, 9 March 2016",9,
46164_1315930_2016_S1C_01_I31,46164_1315930_2016_S1C_01,46164,R09,I31,Closed,zoey yates,"Monday, 29 February 2016","Monday, 14 March 2016",14,
46164_1315930_2016_S1C_01_I32,46164_1315930_2016_S1C_01,46164,R09,I32,Closed,dustin christian,"Monday, 29 February 2016","Friday, 18 March 2016",18,
46164_1315930_2016_S1C_01_I40,46164_1315930_2016_S1C_01,46164,R09,I40,Closed,joe flynn,"Monday, 29 February 2016","Monday, 28 March 2016",28,
46164_1319284_2016_S1C_01_I33,46164_1319284_2016_S1C_01,46164,R01,I33,Closed,miguel joseph,"Monday, 29 February 2016","Sunday, 6 March 2016",6,
46175_1071111_2016_S1C_01_I40,46175_1071111_2016_S1C_01,46175,R09,I40,Closed,thalia mckee,"Monday, 29 February 2016","Monday, 21 March 2016",21,
46175_1075329_2016_S1C_01_I30,46175_1075329_2016_S1C_01,46175,R09,I30,Open,dustin christian,"Monday, 29 February 2016",,35,
46175_1075329_2016_S1C_01_I31,46175_1075329_2016_S1C_01,46175,R09,I31,Closed,joe flynn,"Monday, 29 February 2016","Sunday, 20 March 2016",20,
46175_1075329_2016_S1C_01_I32,46175_1075329_2016_S1C_01,46175,R09,I32,Open,miguel joseph,"Monday, 29 February 2016",,35,
46175_1075329_2016_S1C_01_I33,46175_1075329_2016_S1C_01,46175,R36,I33,Closed,hallie matthews,"Monday, 29 February 2016","Sunday, 6 March 2016",6,
46184_1312414_2016_S1C_01_I30,46184_1312414_2016_S1C_01,46184,R09,I30,Closed,siena cochran,"Monday, 29 February 2016","Thursday, 31 March 2016",31,
46184_1312414_2016_S1C_01_I31,46184_1312414_2016_S1C_01,46184,R09,I31,Closed,marc lopez,"Monday, 29 February 2016","Monday, 7 March 2016",7,
46184_1312414_2016_S1C_01_I32,46184_1312414_2016_S1C_01,46184,R09,I32,Open,natalie dale,"Monday, 29 February 2016",,35,
46184_1312414_2016_S1C_01_I33,46184_1312414_2016_S1C_01,46184,R36,I33,Closed,sabrina dawson,"Monday, 29 February 2016","Saturday, 2 April 2016",33,
46184_1312414_2016_S1C_01_I40,46184_1312414_2016_S1C_01,46184,R09,I40,Open,audrina meyers,"Monday, 29 February 2016",,35,
46187_507639_2016_S1C_01_I39,46187_507639_2016_S1C_01,46187,R22,I39,Closed,amiya richmond,"Monday, 29 February 2016","Wednesday, 2 March 2016",2,
46187_519783_2016_S1C_01_I33,46187_519783_2016_S1C_01,46187,R36,I33,Closed,tony reynolds,"Monday, 29 February 2016","Sunday, 27 March 2016",27,
46189_507639_2016_S1C_01_I33,46189_507639_2016_S1C_01,46189,R36,I33,Closed,valeria ayers,"Monday, 29 February 2016","Tuesday, 8 March 2016",8,
46189_507639_2016_S1C_06_I30,46189_507639_2016_S1C_06,46189,R25,I30,Closed,joe flynn,"Monday, 4 April 2016","Wednesday, 27 April 2016",23,X
46189_507639_2016_S1C_06_I31,46189_507639_2016_S1C_06,46189,R25,I31,Open,mila perry,"Monday, 4 April 2016",,0,X
46189_507639_2016_S1C_06_I32,46189_507639_2016_S1C_06,46189,R25,I32,Closed,thalia mckee,"Monday, 4 April 2016","Friday, 6 May 2016",32,X
46189_507639_2016_S1C_06_I40,46189_507639_2016_S1C_06,46189,R25,I40,Closed,bennett herring,"Monday, 4 April 2016","Thursday, 21 April 2016",17,X
46189_774378_2016_S1C_06_I39,46189_774378_2016_S1C_06,46189,R22,I39,Closed,anastasia crawford,"Monday, 4 April 2016","Sunday, 17 April 2016",13,X
462_1416382_2016_S1C_03_I39,462_1416382_2016_S1C_03,462,R22,I39,Closed,naomi ochoa,"Monday, 14 March 2016","Friday, 18 March 2016",4,
462_225826_2016_S1C_01_I32,462_225826_2016_S1C_01,462,R09,I32,Closed,anastasia crawford,"Monday, 29 February 2016","Thursday, 3 March 2016",3,
462_295143_2016_S1C_01_I30,462_295143_2016_S1C_01,462,R09,I30,Closed,soren shaffer,"Monday, 29 February 2016","Monday, 7 March 2016",7,
462_295143_2016_S1C_01_I31,462_295143_2016_S1C_01,462,R09,I31,Open,damaris myers,"Monday, 29 February 2016",,35,
462_295143_2016_S1C_01_I33,462_295143_2016_S1C_01,462,R36,I33,Closed,siena cochran,"Monday, 29 February 2016","Tuesday, 15 March 2016",15,
462_295143_2016_S1C_01_I40,462_295143_2016_S1C_01,462,R09,I40,Closed,annabella golden,"Monday, 29 February 2016","Thursday, 17 March 2016",17,
46207_1377597_2016_S1C_01_I33,46207_1377597_2016_S1C_01,46207,R36,I33,Closed,ayanna christensen,"Monday, 29 February 2016","Monday, 28 March 2016",28,
46207_1377597_2016_S1C_01_I39,46207_1377597_2016_S1C_01,46207,R22,I39,Closed,siena cochran,"Monday, 29 February 2016","Friday, 11 March 2016",11,
46211_1079353_2016_S1C_01_I33,46211_1079353_2016_S1C_01,46211,R36,I33,Closed,eli flynn,"Monday, 29 February 2016","Friday, 25 March 2016",25,
46211_371120_2016_S1C_01_I30,46211_371120_2016_S1C_01,46211,R09,I30,Closed,arianna emerson,"Monday, 29 February 2016","Saturday, 5 March 2016",5,
46211_371120_2016_S1C_01_I31,46211_371120_2016_S1C_01,46211,R09,I31,Closed,ayanna christensen,"Monday, 29 February 2016","Thursday, 24 March 2016",24,
46211_371120_2016_S1C_01_I32,46211_371120_2016_S1C_01,46211,R09,I32,Closed,zoe duran,"Monday, 29 February 2016","Thursday, 24 March 2016",24,
46211_371120_2016_S1C_01_I40,46211_371120_2016_S1C_01,46211,R09,I40,Closed,arianna emerson,"Monday, 29 February 2016","Friday, 11 March 2016",11,
46219_329677_2016_S1C_01_I33,46219_329677_2016_S1C_01,46219,R36,I33,Closed,bennett herring,"Monday, 29 February 2016","Friday, 25 March 2016",25,
46219_329677_2016_S1C_01_I39,46219_329677_2016_S1C_01,46219,R22,I39,Closed,arianna emerson,"Monday, 29 February 2016","Friday, 8 April 2016",39,
46222_507639_2016_S1C_01_I39,46222_507639_2016_S1C_01,46222,R22,I39,Closed,valeria ayers,"Monday, 29 February 2016","Tuesday, 8 March 2016",8,
46222_512263_2016_S1C_01_I33,46222_512263_2016_S1C_01,46222,R36,I33,Closed,zoe duran,"Monday, 29 February 2016","Wednesday, 23 March 2016",23,
46231_1312414_2016_S1C_01_I30,46231_1312414_2016_S1C_01,46231,R09,I30,Closed,kendall norris,"Monday, 29 February 2016","Tuesday, 15 March 2016",15,
46231_1312414_2016_S1C_01_I31,46231_1312414_2016_S1C_01,46231,R09,I31,Closed,thalia mckee,"Monday, 29 February 2016","Tuesday, 8 March 2016",8,
46231_1312414_2016_S1C_01_I32,46231_1312414_2016_S1C_01,46231,R09,I32,Closed,august bates,"Monday, 29 February 2016","Thursday, 17 March 2016",17,
46231_1312414_2016_S1C_01_I33,46231_1312414_2016_S1C_01,46231,R01,I33,Closed,dustin christian,"Monday, 29 February 2016","Monday, 14 March 2016",14,
46231_1312414_2016_S1C_01_I40,46231_1312414_2016_S1C_01,46231,R09,I40,Closed,dustin christian,"Monday, 29 February 2016","Tuesday, 8 March 2016",8,
4624_1377424_2016_S1C_01_I39,4624_1377424_2016_S1C_01,4624,R22,I39,Open,ronan cooper,"Monday, 29 February 2016",,35,
4624_835470_2016_S1C_01_I30,4624_835470_2016_S1C_01,4624,R09,I30,Closed,damaris myers,"Monday, 29 February 2016","Wednesday, 6 April 2016",37,
4624_835470_2016_S1C_01_I31,4624_835470_2016_S1C_01,4624,R09,I31,Closed,amiyah franks,"Monday, 29 February 2016","Friday, 18 March 2016",18,
4624_835470_2016_S1C_01_I32,4624_835470_2016_S1C_01,4624,R09,I32,Open,frankie malone,"Monday, 29 February 2016",,35,
4624_835470_2016_S1C_01_I33,4624_835470_2016_S1C_01,4624,R36,I33,Closed,chris lyons,"Monday, 29 February 2016","Sunday, 3 April 2016",34,
4624_835470_2016_S1C_01_I40,4624_835470_2016_S1C_01,4624,R09,I40,Open,tony reynolds,"Monday, 29 February 2016",,35,
46240_831665_2016_S1C_01_I30,46240_831665_2016_S1C_01,46240,R09,I30,Closed,keyla randolph,"Monday, 29 February 2016","Tuesday, 29 March 2016",29,
46240_831665_2016_S1C_01_I31,46240_831665_2016_S1C_01,46240,R09,I31,Closed,mila perry,"Monday, 29 February 2016","Friday, 1 April 2016",32,
46240_831665_2016_S1C_01_I32,46240_831665_2016_S1C_01,46240,R09,I32,Closed,brennen payne,"Monday, 29 February 2016","Thursday, 17 March 2016",17,
46240_831665_2016_S1C_01_I40,46240_831665_2016_S1C_01,46240,R09,I40,Closed,chris lyons,"Monday, 29 February 2016","Friday, 4 March 2016",4,
46240_835470_2016_S1C_01_I33,46240_835470_2016_S1C_01,46240,R36,I33,Closed,anahi simpson,"Monday, 29 February 2016","Thursday, 7 April 2016",38,
46241_1077103_2016_S1C_01_I33,46241_1077103_2016_S1C_01,46241,R36,I33,Closed,zoey yates,"Monday, 29 February 2016","Wednesday, 16 March 2016",16,
46241_1077103_2016_S1C_01_I39,46241_1077103_2016_S1C_01,46241,R22,I39,Open,wendy mathews,"Monday, 29 February 2016",,35,
46258_512263_2016_S1C_01_I33,46258_512263_2016_S1C_01,46258,R36,I33,Closed,nathaly howe,"Monday, 29 February 2016","Sunday, 3 April 2016",34,
46258_512263_2016_S1C_01_I39,46258_512263_2016_S1C_01,46258,R22,I39,Open,keyla randolph,"Monday, 29 February 2016",,35,
46262_1071111_2016_S1C_01_I33,46262_1071111_2016_S1C_01,46262,R36,I33,Closed,rivka tucker,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
46262_1071111_2016_S1C_01_I39,46262_1071111_2016_S1C_01,46262,R22,I39,Open,sabrina dawson,"Monday, 29 February 2016",,35,
46266_1054985_2016_S1C_01_I39,46266_1054985_2016_S1C_01,46266,R22,I39,Closed,natalie dale,"Monday, 29 February 2016","Wednesday, 23 March 2016",23,
46266_1071111_2016_S1C_01_I33,46266_1071111_2016_S1C_01,46266,R36,I33,Closed,scott bass,"Monday, 29 February 2016","Wednesday, 6 April 2016",37,
46266_1075329_2016_S1C_01_I30,46266_1075329_2016_S1C_01,46266,R09,I30,Closed,frankie malone,"Monday, 29 February 2016","Friday, 4 March 2016",4,
46266_1075329_2016_S1C_01_I31,46266_1075329_2016_S1C_01,46266,R09,I31,Closed,joe flynn,"Monday, 29 February 2016","Wednesday, 2 March 2016",2,
46266_1075329_2016_S1C_01_I32,46266_1075329_2016_S1C_01,46266,R09,I32,Open,siena cochran,"Monday, 29 February 2016",,35,
46266_1075329_2016_S1C_01_I40,46266_1075329_2016_S1C_01,46266,R09,I40,Closed,braydon mcintosh,"Monday, 29 February 2016","Wednesday, 9 March 2016",9,
46288_321407_2016_S1C_01_I33,46288_321407_2016_S1C_01,46288,R36,I33,Closed,kendall norris,"Monday, 29 February 2016","Friday, 25 March 2016",25,
46288_324025_2016_S1C_01_I39,46288_324025_2016_S1C_01,46288,R22,I39,Closed,naomi ochoa,"Monday, 29 February 2016","Friday, 11 March 2016",11,
46292_329677_2016_S1C_05_I33,46292_329677_2016_S1C_05,46292,R36,I33,Closed,rivka tucker,"Monday, 28 March 2016","Friday, 8 April 2016",11,
46293_1311663_2016_S1C_01_I30,46293_1311663_2016_S1C_01,46293,R09,I30,Closed,ronan cooper,"Monday, 29 February 2016","Monday, 7 March 2016",7,
46293_1311663_2016_S1C_01_I40,46293_1311663_2016_S1C_01,46293,R09,I40,Closed,amiya richmond,"Monday, 29 February 2016","Tuesday, 8 March 2016",8,
46293_1312414_2016_S1C_01_I31,46293_1312414_2016_S1C_01,46293,R09,I31,Closed,nathaly howe,"Monday, 29 February 2016","Saturday, 5 March 2016",5,
46293_1312414_2016_S1C_01_I32,46293_1312414_2016_S1C_01,46293,R09,I32,Closed,audrina meyers,"Monday, 29 February 2016","Monday, 29 February 2016",0,
46293_1312414_2016_S1C_01_I33,46293_1312414_2016_S1C_01,46293,R01,I33,Closed,marc lopez,"Monday, 29 February 2016","Thursday, 17 March 2016",17,
46297_519783_2016_S1C_01_I33,46297_519783_2016_S1C_01,46297,R36,I33,Closed,amiya richmond,"Monday, 29 February 2016","Wednesday, 16 March 2016",16,
46302_1086987_2016_S1C_01_I33,46302_1086987_2016_S1C_01,46302,R36,I33,Closed,miguel joseph,"Monday, 29 February 2016","Monday, 4 April 2016",35,
46308_1054985_2016_S1C_04_I33,46308_1054985_2016_S1C_04,46308,R36,I33,Closed,scott bass,"Monday, 21 March 2016","Tuesday, 19 April 2016",29,
46308_1054985_2016_S1C_04_I39,46308_1054985_2016_S1C_04,46308,R22,I39,Open,amaya reynolds,"Monday, 21 March 2016",,14,
4632_1071111_2016_S1C_01_I30,4632_1071111_2016_S1C_01,4632,R09,I30,Open,jayden sears,"Monday, 29 February 2016",,35,
4632_1071111_2016_S1C_01_I31,4632_1071111_2016_S1C_01,4632,R09,I31,Closed,naomi ochoa,"Monday, 29 February 2016","Thursday, 7 April 2016",38,
4632_1071111_2016_S1C_01_I32,4632_1071111_2016_S1C_01,4632,R09,I32,Open,walter silva,"Monday, 29 February 2016",,35,
4632_1071111_2016_S1C_01_I33,4632_1071111_2016_S1C_01,4632,R36,I33,Closed,keyla randolph,"Monday, 29 February 2016","Tuesday, 8 March 2016",8,
4632_1071111_2016_S1C_01_I40,4632_1071111_2016_S1C_01,4632,R09,I40,Open,naomi ochoa,"Monday, 29 February 2016",,35,
4632_1312726_2016_S1C_02_I39,4632_1312726_2016_S1C_02,4632,R22,I39,Closed,demarcus klein,"Monday, 7 March 2016","Tuesday, 5 April 2016",29,
46332_1071299_2016_S1C_01_I33,46332_1071299_2016_S1C_01,46332,R36,I33,Closed,joe flynn,"Monday, 29 February 2016","Thursday, 3 March 2016",3,
46332_1071299_2016_S1C_03_I30,46332_1071299_2016_S1C_03,46332,R25,I30,Closed,jayden sears,"Monday, 14 March 2016","Monday, 4 April 2016",21,
46332_1071299_2016_S1C_03_I31,46332_1071299_2016_S1C_03,46332,R25,I31,Open,naomi ochoa,"Monday, 14 March 2016",,21,
46332_1071299_2016_S1C_03_I32,46332_1071299_2016_S1C_03,46332,R25,I32,Closed,jayden sears,"Monday, 14 March 2016","Friday, 8 April 2016",25,
46332_1071299_2016_S1C_03_I40,46332_1071299_2016_S1C_03,46332,R25,I40,Closed,walter silva,"Monday, 14 March 2016","Tuesday, 5 April 2016",22,
46333_97518_2016_S1C_01_I33,46333_97518_2016_S1C_01,46333,R36,I33,Open,memphis blake,"Monday, 29 February 2016",,35,
46333_97518_2016_S1C_01_I39,46333_97518_2016_S1C_01,46333,R22,I39,Closed,bennett herring,"Monday, 29 February 2016","Wednesday, 2 March 2016",2,
46339_1071299_2016_S1C_01_I33,46339_1071299_2016_S1C_01,46339,R36,I33,Closed,joe flynn,"Monday, 29 February 2016","Friday, 1 April 2016",32,
46339_379921_2016_S1C_01_I30,46339_379921_2016_S1C_01,46339,R09,I30,Open,kendall norris,"Monday, 29 February 2016",,35,
46339_379921_2016_S1C_01_I31,46339_379921_2016_S1C_01,46339,R09,I31,Closed,elyse reyes,"Monday, 29 February 2016","Sunday, 13 March 2016",13,
46339_379921_2016_S1C_01_I32,46339_379921_2016_S1C_01,46339,R09,I32,Closed,natalie dale,"Monday, 29 February 2016","Thursday, 31 March 2016",31,
46339_379921_2016_S1C_01_I40,46339_379921_2016_S1C_01,46339,R09,I40,Closed,marc lopez,"Monday, 29 February 2016","Friday, 1 April 2016",32,
46342_1075329_2016_S1C_01_I33,46342_1075329_2016_S1C_01,46342,R36,I33,Closed,dustin christian,"Monday, 29 February 2016","Thursday, 31 March 2016",31,
46342_379921_2016_S1C_01_I30,46342_379921_2016_S1C_01,46342,R09,I30,Closed,catherine hunt,"Monday, 29 February 2016","Thursday, 3 March 2016",3,
46342_379921_2016_S1C_01_I31,46342_379921_2016_S1C_01,46342,R09,I31,Open,zoe duran,"Monday, 29 February 2016",,35,
46342_379921_2016_S1C_01_I32,46342_379921_2016_S1C_01,46342,R09,I32,Closed,naomi ochoa,"Monday, 29 February 2016","Sunday, 3 April 2016",34,
46342_379921_2016_S1C_01_I40,46342_379921_2016_S1C_01,46342,R09,I40,Open,kaden talley,"Monday, 29 February 2016",,35,
46345_97518_2016_S1C_01_I33,46345_97518_2016_S1C_01,46345,R11,I33,Closed,ronan cooper,"Monday, 29 February 2016","Sunday, 6 March 2016",6,
46345_98266_2016_S1C_01_I30,46345_98266_2016_S1C_01,46345,R09,I30,Closed,zoe duran,"Monday, 29 February 2016","Thursday, 3 March 2016",3,
46345_98266_2016_S1C_01_I31,46345_98266_2016_S1C_01,46345,R09,I31,Closed,annabella golden,"Monday, 29 February 2016","Saturday, 2 April 2016",33,
46345_98266_2016_S1C_01_I32,46345_98266_2016_S1C_01,46345,R09,I32,Open,braydon mcintosh,"Monday, 29 February 2016",,35,
46345_98266_2016_S1C_01_I40,46345_98266_2016_S1C_01,46345,R09,I40,Closed,amaya reynolds,"Monday, 29 February 2016","Tuesday, 29 March 2016",29,
4636_295143_2016_S1C_01_I30,4636_295143_2016_S1C_01,4636,R09,I30,Closed,chris lyons,"Monday, 29 February 2016","Sunday, 27 March 2016",27,
4636_295143_2016_S1C_01_I31,4636_295143_2016_S1C_01,4636,R09,I31,Closed,sabrina dawson,"Monday, 29 February 2016","Wednesday, 2 March 2016",2,
4636_295143_2016_S1C_01_I32,4636_295143_2016_S1C_01,4636,R09,I32,Closed,amiya richmond,"Monday, 29 February 2016","Wednesday, 9 March 2016",9,
4636_295143_2016_S1C_01_I33,4636_295143_2016_S1C_01,4636,R36,I33,Closed,scott bass,"Monday, 29 February 2016","Thursday, 10 March 2016",10,
4636_295143_2016_S1C_01_I40,4636_295143_2016_S1C_01,4636,R09,I40,Closed,catherine hunt,"Monday, 29 February 2016","Saturday, 5 March 2016",5,
4636_774378_2016_S1C_06_I39,4636_774378_2016_S1C_06,4636,R22,I39,Open,amaya reynolds,"Monday, 4 April 2016",,0,X
46360_1077856_2016_S1C_01_I33,46360_1077856_2016_S1C_01,46360,R05,I33,Closed,amiya richmond,"Monday, 29 February 2016","Tuesday, 1 March 2016",1,
46363_225826_2016_S1C_01_I30,46363_225826_2016_S1C_01,46363,R09,I30,Closed,marc lopez,"Monday, 29 February 2016","Tuesday, 29 March 2016",29,
46363_225826_2016_S1C_01_I31,46363_225826_2016_S1C_01,46363,R09,I31,Closed,thalia mckee,"Monday, 29 February 2016","Saturday, 26 March 2016",26,
46363_225826_2016_S1C_01_I32,46363_225826_2016_S1C_01,46363,R09,I32,Closed,anastasia crawford,"Monday, 29 February 2016","Thursday, 24 March 2016",24,
46363_225826_2016_S1C_01_I33,46363_225826_2016_S1C_01,46363,R36,I33,Closed,audrina meyers,"Monday, 29 February 2016","Wednesday, 2 March 2016",2,
46363_225826_2016_S1C_01_I40,46363_225826_2016_S1C_01,46363,R09,I40,Closed,tony reynolds,"Monday, 29 February 2016","Friday, 18 March 2016",18,
46370_1312726_2016_S1C_01_I33,46370_1312726_2016_S1C_01,46370,R36,I33,Closed,natalie dale,"Monday, 29 February 2016","Sunday, 20 March 2016",20,
46370_1312726_2016_S1C_03_I30,46370_1312726_2016_S1C_03,46370,R25,I30,Open,amiyah franks,"Monday, 14 March 2016",,21,
46370_1312726_2016_S1C_03_I31,46370_1312726_2016_S1C_03,46370,R25,I31,Open,jalen david,"Monday, 14 March 2016",,21,
46370_1312726_2016_S1C_03_I32,46370_1312726_2016_S1C_03,46370,R25,I32,Closed,valeria ayers,"Monday, 14 March 2016","Saturday, 16 April 2016",33,
46370_1312726_2016_S1C_03_I40,46370_1312726_2016_S1C_03,46370,R25,I40,Open,annabella golden,"Monday, 14 March 2016",,21,
46370_964559_2016_S1C_02_I39,46370_964559_2016_S1C_02,46370,R22,I39,Closed,nathaly howe,"Monday, 7 March 2016","Sunday, 27 March 2016",20,
46379_1312726_2016_S1C_01_I33,46379_1312726_2016_S1C_01,46379,R36,I33,Closed,wendy mathews,"Monday, 29 February 2016","Wednesday, 2 March 2016",2,
4638_266733_2016_S1C_02_I33,4638_266733_2016_S1C_02,4638,R36,I33,Open,memphis blake,"Monday, 7 March 2016",,28,
464_321068_2016_S1C_01_I33,464_321068_2016_S1C_01,464,R36,I33,Closed,joe flynn,"Monday, 29 February 2016","Saturday, 2 April 2016",33,
464_321068_2016_S1C_01_I39,464_321068_2016_S1C_01,464,R22,I39,Open,nathaly howe,"Monday, 29 February 2016",,35,
46400_771588_2016_S1C_01_I33,46400_771588_2016_S1C_01,46400,R01,I33,Closed,ronan cooper,"Monday, 29 February 2016","Thursday, 31 March 2016",31,
46400_771588_2016_S1C_01_I39,46400_771588_2016_S1C_01,46400,R22,I39,Closed,arianna emerson,"Monday, 29 February 2016","Sunday, 3 April 2016",34,
4641_1279126_2016_S1C_01_I30,4641_1279126_2016_S1C_01,4641,R09,I30,Closed,kaden talley,"Monday, 29 February 2016","Monday, 29 February 2016",0,
4641_1279126_2016_S1C_01_I31,4641_1279126_2016_S1C_01,4641,R09,I31,Closed,amiyah franks,"Monday, 29 February 2016","Sunday, 27 March 2016",27,
4641_1279126_2016_S1C_01_I32,4641_1279126_2016_S1C_01,4641,R09,I32,Closed,skyla ballard,"Monday, 29 February 2016","Tuesday, 1 March 2016",1,
4641_1279126_2016_S1C_01_I33,4641_1279126_2016_S1C_01,4641,R36,I33,Closed,soren shaffer,"Monday, 29 February 2016","Monday, 28 March 2016",28,
4641_1279126_2016_S1C_01_I40,4641_1279126_2016_S1C_01,4641,R09,I40,Closed,amiya richmond,"Monday, 29 February 2016","Sunday, 3 April 2016",34,
46433_504766_2016_S1C_01_I33,46433_504766_2016_S1C_01,46433,R36,I33,Closed,brennen payne,"Monday, 29 February 2016","Tuesday, 5 April 2016",36,
46441_524965_2016_S1C_01_I33,46441_524965_2016_S1C_01,46441,R36,I33,Closed,jayden sears,"Monday, 29 February 2016","Thursday, 31 March 2016",31,
46441_524965_2016_S1C_01_I39,46441_524965_2016_S1C_01,46441,R22,I39,Closed,marc lopez,"Monday, 29 February 2016","Monday, 29 February 2016",0,
46441_526716_2016_S1C_03_I30,46441_526716_2016_S1C_03,46441,R25,I30,Closed,sabrina dawson,"Monday, 14 March 2016","Monday, 11 April 2016",28,
46441_526716_2016_S1C_03_I31,46441_526716_2016_S1C_03,46441,R25,I31,Closed,walter silva,"Monday, 14 March 2016","Tuesday, 19 April 2016",36,
